gene_id	gene_name	count.input	count.sample	total.input	total.sample	log2OR	padj	hit	enriched.rev	count.input.rev	count.sample.rev	total.input.rev	total.sample.rev
ENSMUSG00000020553	Pctp	12	0	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000020561	Twistnb	19	1	330773	24257	NA	NA	NA	NA	47	1	328553	22225
ENSMUSG00000020562	Efcab10	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020564	Atxn7l1	73	6	330773	24257	0.367250433238758	0.99997370591344	FALSE	NA	73	0	328553	22225
ENSMUSG00000020566	Atp6v1c2	58	2	330773	24257	NA	NA	NA	NA	97	5	328553	22225
ENSMUSG00000020570	Sypl	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020571	Pdia6	21	1	330773	24257	NA	NA	NA	NA	12	2	328553	22225
ENSMUSG00000020572	Nampt	11	0	330773	24257	NA	NA	NA	NA	4	2	328553	22225
ENSMUSG00000020573	Pik3cg	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020576	Nbas	12	1	330773	24257	NA	NA	NA	NA	15	1	328553	22225
ENSMUSG00000020577	Tspan13	0	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020580	Rock2	17	0	330773	24257	NA	NA	NA	NA	23	2	328553	22225
ENSMUSG00000020581	Agr2	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020583	Matn3	4	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020585	Laptm4a	32	0	330773	24257	NA	NA	NA	NA	27	2	328553	22225
ENSMUSG00000020589	Fam49a	4	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020590	Snx13	0	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020591	Ntsr2	10	0	330773	24257	NA	NA	NA	NA	16	0	328553	22225
ENSMUSG00000020592	Sdc1	3	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020593	Lpin1	17	0	330773	24257	NA	NA	NA	NA	9	0	328553	22225
ENSMUSG00000020594	Pum2	29	3	330773	24257	0.862461630326839	0.99997370591344	FALSE	NA	26	2	328553	22225
ENSMUSG00000020598	Nrcam	8	0	330773	24257	NA	NA	NA	NA	23	1	328553	22225
ENSMUSG00000020599	Rgs9	91	0	330773	24257	NA	NA	NA	NA	95	2	328553	22225
ENSMUSG00000020600	Slc7a15	18	0	330773	24257	NA	NA	NA	NA	20	2	328553	22225
ENSMUSG00000020601	Trib2	26	1	330773	24257	NA	NA	NA	NA	24	1	328553	22225
ENSMUSG00000020604	Arsg	13	0	330773	24257	NA	NA	NA	NA	11	0	328553	22225
ENSMUSG00000020605	Hs1bp3	3	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020607	Lratd1	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020608	Smc6	26	3	330773	24257	1.01449247041062	0.99997370591344	FALSE	NA	33	0	328553	22225
ENSMUSG00000020609	Apob	1	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020610	Amz2	3	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020611	Gna13	91	2	330773	24257	NA	NA	NA	NA	90	0	328553	22225
ENSMUSG00000020612	Prkar1a	2	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020614	Fam20a	23	0	330773	24257	NA	NA	NA	NA	18	1	328553	22225
ENSMUSG00000020617	1700012B07Rik	8	2	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000020620	Abca8b	1	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020621	Rdh14	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020622	Nt5c1b	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020623	Map2k6	50	0	330773	24257	NA	NA	NA	NA	35	2	328553	22225
ENSMUSG00000020627	Klhl29	19	0	330773	24257	NA	NA	NA	NA	19	1	328553	22225
ENSMUSG00000020628	Trappc12	39	2	330773	24257	NA	NA	NA	NA	54	1	328553	22225
ENSMUSG00000020629	Adi1	3	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000020630	Rnaseh1	11	0	330773	24257	NA	NA	NA	NA	11	0	328553	22225
ENSMUSG00000020633	Dcdc2c	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020634	Ubxn2a	130	7	330773	24257	-0.26427096546752	0.99997370591344	FALSE	NA	129	7	328553	22225
ENSMUSG00000020635	Fkbp1b	5	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000020636	Allc	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020638	Cmpk2	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020639	Pfn4	4	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000020640	Itsn2	37	1	330773	24257	NA	NA	NA	NA	44	2	328553	22225
ENSMUSG00000020641	Rsad2	3	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020642	Rnf144a	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020644	Id2	32	2	330773	24257	NA	NA	NA	NA	53	1	328553	22225
ENSMUSG00000020646	Mboat2	52	1	330773	24257	NA	NA	NA	NA	43	1	328553	22225
ENSMUSG00000020647	Ncoa1	144	28	330773	24257	1.44835063867029	0.00028819436384472	TRUE	NA	171	10	328553	22225
ENSMUSG00000020648	Dus4l	9	1	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000020649	Rrm2	32	2	330773	24257	NA	NA	NA	NA	36	3	328553	22225
ENSMUSG00000020650	Bcap29	14	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020651	Slc26a4	10	0	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000020652	Cenpo	4	0	330773	24257	NA	NA	NA	NA	10	0	328553	22225
ENSMUSG00000020653	Klf11	5	3	330773	24257	3.18461096237921	0.176113539030753	FALSE	NA	4	0	328553	22225
ENSMUSG00000020654	Adcy3	29	1	330773	24257	NA	NA	NA	NA	33	1	328553	22225
ENSMUSG00000020656	Grhl1	1	0	330773	24257	NA	NA	NA	NA	1	1	328553	22225
ENSMUSG00000020657	Dnajc27	5	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020658	Efr3b	35	1	330773	24257	NA	NA	NA	NA	33	1	328553	22225
ENSMUSG00000020659	Cbll1	3	0	330773	24257	NA	NA	NA	NA	10	1	328553	22225
ENSMUSG00000020660	Pomc	9	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020661	Dnmt3a	15	1	330773	24257	NA	NA	NA	NA	15	0	328553	22225
ENSMUSG00000020664	Dld	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020668	Kif3c	32	1	330773	24257	NA	NA	NA	NA	27	1	328553	22225
ENSMUSG00000020669	Sh3yl1	2	0	330773	24257	NA	NA	NA	NA	0	1	328553	22225
ENSMUSG00000020671	Rab10	39	1	330773	24257	NA	NA	NA	Enriched for reversed integrations	37	19	328553	22225
ENSMUSG00000020672	Sntg2	0	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020673	Tpo	20	0	330773	24257	NA	NA	NA	NA	15	0	328553	22225
ENSMUSG00000020674	Pxdn	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020676	Ccl11	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020677	Ddx52	1	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020679	Hnf1b	33	2	330773	24257	NA	NA	NA	NA	32	2	328553	22225
ENSMUSG00000020680	Taf15	4	0	330773	24257	NA	NA	NA	NA	8	2	328553	22225
ENSMUSG00000020681	Ace	23	0	330773	24257	NA	NA	NA	NA	34	1	328553	22225
ENSMUSG00000020682	Mmp28	8	2	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000020684	Rasl10b	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020686	Gas2l2	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020687	Cdc27	38	2	330773	24257	NA	NA	NA	NA	44	4	328553	22225
ENSMUSG00000020689	Itgb3	36	3	330773	24257	0.559863782374478	0.99997370591344	FALSE	NA	30	1	328553	22225
ENSMUSG00000020691	Mettl2	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020692	Nle1	20	2	330773	24257	NA	NA	NA	NA	18	0	328553	22225
ENSMUSG00000020694	Tlk2	27	14	330773	24257	2.86956052170754	5.47674603048074e-06	TRUE	NA	31	2	328553	22225
ENSMUSG00000020695	Mrc2	20	2	330773	24257	NA	NA	NA	NA	19	1	328553	22225
ENSMUSG00000020696	Rffl	27	1	330773	24257	NA	NA	NA	NA	15	0	328553	22225
ENSMUSG00000020697	Lig3	7	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000020698	Cct6b	7	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000020700	Map3k3	1	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020701	Tmem132e	0	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000020702	Ccl1	5	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020703	5530401A14Rik	9	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000020704	Asic2	8	0	330773	24257	NA	NA	NA	NA	12	0	328553	22225
ENSMUSG00000020705	Ddx42	11	0	330773	24257	NA	NA	NA	NA	12	2	328553	22225
ENSMUSG00000020706	Ftsj3	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020707	Rnf135	9	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000020708	Psmc5	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020709	Adap2	37	3	330773	24257	0.521386947297665	0.99997370591344	FALSE	NA	48	2	328553	22225
ENSMUSG00000020712	Tcam1	7	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000020713	Gh	1	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020715	Ern1	4	0	330773	24257	NA	NA	NA	NA	8	1	328553	22225
ENSMUSG00000020716	Nf1	38	3	330773	24257	0.483909959785829	0.99997370591344	FALSE	NA	61	5	328553	22225
ENSMUSG00000020717	Pecam1	97	4	330773	24257	-0.523684234604861	0.99997370591344	FALSE	NA	96	6	328553	22225
ENSMUSG00000020718	Polg2	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020719	Ddx5	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020720	Psmd12	180	6	330773	24257	-0.923664849973862	0.99997370591344	FALSE	NA	152	4	328553	22225
ENSMUSG00000020721	Helz	106	3	330773	24257	-0.972498609825932	0.99997370591344	FALSE	NA	135	8	328553	22225
ENSMUSG00000020722	Cacng1	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020723	Cacng4	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020728	Cep112	3	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020732	Rab37	81	1	330773	24257	NA	NA	NA	NA	79	3	328553	22225
ENSMUSG00000020733	Slc9a3r1	8	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000020734	Grin2c	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020736	Nt5c	0	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020737	Jpt1	15	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000020738	Sumo2	22	1	330773	24257	NA	NA	NA	NA	22	0	328553	22225
ENSMUSG00000020739	Nup85	31	0	330773	24257	NA	NA	NA	NA	37	1	328553	22225
ENSMUSG00000020740	Gga3	3	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020741	Cluh	9	2	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000020743	Mif4gd	7	0	330773	24257	NA	NA	NA	NA	12	0	328553	22225
ENSMUSG00000020744	Slc25a19	37	0	330773	24257	NA	NA	NA	NA	19	1	328553	22225
ENSMUSG00000020745	Pafah1b1	32	0	330773	24257	NA	NA	NA	NA	45	2	328553	22225
ENSMUSG00000020747	Tmem94	47	1	330773	24257	NA	NA	NA	NA	73	0	328553	22225
ENSMUSG00000020752	Recql5	44	2	330773	24257	NA	NA	NA	NA	52	2	328553	22225
ENSMUSG00000020755	Sap30bp	34	0	330773	24257	NA	NA	NA	NA	18	1	328553	22225
ENSMUSG00000020758	Itgb4	18	2	330773	24257	NA	NA	NA	NA	24	1	328553	22225
ENSMUSG00000020766	Galk1	1	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020770	Unk	13	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000020773	Trim47	1	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000020774	Aspa	11	0	330773	24257	NA	NA	NA	NA	13	1	328553	22225
ENSMUSG00000020775	Mrpl38	7	0	330773	24257	NA	NA	NA	NA	9	0	328553	22225
ENSMUSG00000020776	Fbf1	0	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000020777	Acox1	5	1	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000020778	Ten1	64	3	330773	24257	-0.253164959850537	0.99997370591344	FALSE	NA	46	3	328553	22225
ENSMUSG00000020780	Srp68	8	0	330773	24257	NA	NA	NA	NA	11	1	328553	22225
ENSMUSG00000020781	Tsen54	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020782	Llgl2	65	1	330773	24257	NA	NA	NA	NA	64	2	328553	22225
ENSMUSG00000020783	Ncbp3	4	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020785	Camkk1	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020787	P2rx1	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020788	Atp2a3	28	0	330773	24257	NA	NA	NA	NA	15	0	328553	22225
ENSMUSG00000020790	Ankfy1	2	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020792	Exoc7	26	1	330773	24257	NA	NA	NA	NA	19	0	328553	22225
ENSMUSG00000020793	Galr2	16	1	330773	24257	NA	NA	NA	NA	14	0	328553	22225
ENSMUSG00000020794	Ube2g1	42	1	330773	24257	NA	NA	NA	NA	40	2	328553	22225
ENSMUSG00000020798	Spns3	41	2	330773	24257	NA	NA	NA	NA	43	1	328553	22225
ENSMUSG00000020799	Tekt1	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020801	Med31	5	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000020802	Ube2o	11	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020803	Txndc17	2	0	330773	24257	NA	NA	NA	NA	3	1	328553	22225
ENSMUSG00000020804	Aanat	3	0	330773	24257	NA	NA	NA	NA	10	0	328553	22225
ENSMUSG00000020805	Slc13a5	93	4	330773	24257	-0.463540949301314	0.99997370591344	FALSE	NA	78	8	328553	22225
ENSMUSG00000020806	Rhbdf2	3	1	330773	24257	NA	NA	NA	NA	13	0	328553	22225
ENSMUSG00000020807	4933427D14Rik	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020808	Pimreg	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020810	Cygb	17	0	330773	24257	NA	NA	NA	NA	19	0	328553	22225
ENSMUSG00000020811	Wscd1	7	0	330773	24257	NA	NA	NA	NA	12	0	328553	22225
ENSMUSG00000020814	Mxra7	6	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000020817	Rabep1	0	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020818	Mfsd11	4	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020821	Kif1c	14	0	330773	24257	NA	NA	NA	NA	21	0	328553	22225
ENSMUSG00000020823	Sec14l1	186	7	330773	24257	-0.778026160194277	0.99997370591344	FALSE	NA	120	2	328553	22225
ENSMUSG00000020826	Nos2	2	1	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000020827	Mink1	4	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020828	Pld2	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020829	Slc46a1	85	4	330773	24257	-0.335171829728953	0.99997370591344	FALSE	Enriched for reversed integrations	77	130	328553	22225
ENSMUSG00000020830	Vmo1	4	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020831	0610010K14Rik	0	0	330773	24257	NA	NA	NA	NA	1	1	328553	22225
ENSMUSG00000020832	Eral1	10	0	330773	24257	NA	NA	NA	NA	13	0	328553	22225
ENSMUSG00000020834	Dhrs13	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020836	Coro6	9	0	330773	24257	NA	NA	NA	NA	14	1	328553	22225
ENSMUSG00000020838	Slc6a4	1	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020839	Tmigd1	4	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000020840	Blmh	4	1	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020841	Cpd	6	0	330773	24257	NA	NA	NA	NA	8	1	328553	22225
ENSMUSG00000020843	Timm22	58	3	330773	24257	-0.113406461518675	0.99997370591344	FALSE	NA	48	2	328553	22225
ENSMUSG00000020844	Nxn	48	2	330773	24257	NA	NA	NA	NA	58	3	328553	22225
ENSMUSG00000020846	Rflnb	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020847	Rph3al	18	0	330773	24257	NA	NA	NA	NA	17	1	328553	22225
ENSMUSG00000020848	Doc2b	3	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000020849	Ywhae	15	1	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000020850	Prpf8	3	0	330773	24257	NA	NA	NA	NA	7	1	328553	22225
ENSMUSG00000020857	Nme2	2	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000020859	Spag9	59	2	330773	24257	NA	NA	NA	NA	69	2	328553	22225
ENSMUSG00000020863	Luc7l3	6	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020864	Ankrd40	3	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000020865	Abcc3	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020866	Cacna1g	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020867	Spata20	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020868	Xylt2	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020869	Lrrc59	31	1	330773	24257	NA	NA	NA	NA	22	0	328553	22225
ENSMUSG00000020871	Dlx4	19	0	330773	24257	NA	NA	NA	NA	8	1	328553	22225
ENSMUSG00000020872	Tac4	8	1	330773	24257	NA	NA	NA	NA	16	0	328553	22225
ENSMUSG00000020873	Slc35b1	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020875	Hoxb9	4	1	330773	24257	NA	NA	NA	NA	18	2	328553	22225
ENSMUSG00000020876	Snx11	32	1	330773	24257	NA	NA	NA	NA	21	4	328553	22225
ENSMUSG00000020877	Scrn2	2	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000020878	Lrrc46	73	0	330773	24257	NA	NA	NA	NA	65	2	328553	22225
ENSMUSG00000020882	Cacnb1	8	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000020883	Fbxl20	3	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000020884	Asgr1	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020886	Dlg4	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020888	Dvl2	7	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020889	Nr1d1	95	6	330773	24257	-0.00835177415575518	0.99997370591344	FALSE	NA	95	2	328553	22225
ENSMUSG00000020890	Gucy2e	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020891	Alox8	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020892	Aloxe3	8	0	330773	24257	NA	NA	NA	NA	4	1	328553	22225
ENSMUSG00000020893	Per1	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020894	Vamp2	6	0	330773	24257	NA	NA	NA	NA	9	0	328553	22225
ENSMUSG00000020895	Tmem107	4	0	330773	24257	NA	NA	NA	NA	2	1	328553	22225
ENSMUSG00000020897	Aurkb	3	0	330773	24257	NA	NA	NA	NA	4	1	328553	22225
ENSMUSG00000020898	Ctc1	28	1	330773	24257	NA	NA	NA	NA	25	1	328553	22225
ENSMUSG00000020899	Pfas	45	4	330773	24257	0.567703248788926	0.99997370591344	FALSE	NA	52	1	328553	22225
ENSMUSG00000020900	Myh10	12	1	330773	24257	NA	NA	NA	NA	12	1	328553	22225
ENSMUSG00000020901	Pik3r5	21	0	330773	24257	NA	NA	NA	NA	27	0	328553	22225
ENSMUSG00000020902	Ntn1	38	1	330773	24257	NA	NA	NA	NA	25	0	328553	22225
ENSMUSG00000020903	Stx8	15	2	330773	24257	NA	NA	NA	NA	16	1	328553	22225
ENSMUSG00000020904	Cfap52	11	1	330773	24257	NA	NA	NA	NA	12	2	328553	22225
ENSMUSG00000020905	Usp43	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020907	Rcvrn	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020908	Myh3	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020910	Adprm	6	0	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000020911	Krt19	2	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020912	Krt12	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020913	Krt24	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020914	Top2a	12	0	330773	24257	NA	NA	NA	NA	21	0	328553	22225
ENSMUSG00000020916	Krt36	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020917	Acly	53	2	330773	24257	NA	NA	NA	NA	50	4	328553	22225
ENSMUSG00000020918	Kat2a	6	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020919	Stat5b	1	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000020921	Tmem101	3	1	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020922	Lsm12	6	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000020923	Ubtf	92	7	330773	24257	0.230167579798889	0.99997370591344	FALSE	NA	100	6	328553	22225
ENSMUSG00000020925	Ccdc43	79	2	330773	24257	NA	NA	NA	NA	69	2	328553	22225
ENSMUSG00000020926	Adam11	68	2	330773	24257	NA	NA	NA	NA	78	2	328553	22225
ENSMUSG00000020928	Higd1b	10	1	330773	24257	NA	NA	NA	NA	16	1	328553	22225
ENSMUSG00000020929	Eftud2	3	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020930	Ccdc103	0	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000020932	Gfap	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020935	Dcakd	27	0	330773	24257	NA	NA	NA	NA	24	1	328553	22225
ENSMUSG00000020936	Nmt1	27	1	330773	24257	NA	NA	NA	NA	31	0	328553	22225
ENSMUSG00000020937	Plcd3	87	2	330773	24257	NA	NA	NA	NA	75	4	328553	22225
ENSMUSG00000020940	Efcab15	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020941	Map3k14	18	1	330773	24257	NA	NA	NA	NA	10	0	328553	22225
ENSMUSG00000020945	Lyzl6	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000020946	Gosr2	3	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020948	Klhl28	2	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000020949	Fkbp3	49	3	330773	24257	0.125390294749748	0.99997370591344	FALSE	NA	54	1	328553	22225
ENSMUSG00000020950	Foxg1	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020952	Scfd1	3	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000020953	Coch	3	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020954	Strn3	45	2	330773	24257	NA	NA	NA	NA	52	0	328553	22225
ENSMUSG00000020955	Ap4s1	52	0	330773	24257	NA	NA	NA	NA	45	2	328553	22225
ENSMUSG00000020956	Dtd2	1	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020961	Ston2	21	0	330773	24257	NA	NA	NA	NA	12	2	328553	22225
ENSMUSG00000020962	Gtf2a1	23	2	330773	24257	NA	NA	NA	NA	30	0	328553	22225
ENSMUSG00000020963	Tshr	5	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000020964	Sel1l	0	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000020973	Dnaaf2	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000020974	Pole2	12	1	330773	24257	NA	NA	NA	NA	17	0	328553	22225
ENSMUSG00000020978	Klhdc2	5	0	330773	24257	NA	NA	NA	NA	3	1	328553	22225
ENSMUSG00000020982	Nemf	43	2	330773	24257	NA	NA	NA	NA	74	3	328553	22225
ENSMUSG00000020986	Sec23a	11	1	330773	24257	NA	NA	NA	NA	10	0	328553	22225
ENSMUSG00000020988	L2hgdh	5	0	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000020990	Cdkl1	1	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000020993	Trappc6b	29	0	330773	24257	NA	NA	NA	NA	27	2	328553	22225
ENSMUSG00000020994	Pnn	13	0	330773	24257	NA	NA	NA	NA	17	0	328553	22225
ENSMUSG00000021000	Mia2	15	1	330773	24257	NA	NA	NA	NA	12	0	328553	22225
